time,anon,kernel_stack,slab,sock,anon_thp,file
2023-01-07 15:44:15,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:14,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:13,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:12,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:11,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:10,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:09,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:08,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:07,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:06,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:05,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:04,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:03,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:02,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:01,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:44:00,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:59,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:58,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:57,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:56,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:55,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:54,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:53,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:52,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:51,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:50,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:49,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:48,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:47,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:46,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:45,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:44,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:43,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:42,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:41,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:40,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:39,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:38,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:37,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:36,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:35,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:34,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:33,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:32,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:31,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:30,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:29,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:28,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:27,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:26,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:25,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:24,0.2304688,0.015625,0.5029984,0,0,39.47656
2023-01-07 15:43:23,0.2304688,0.015625,0.5029984,0,0,39.47656
