time,dirty,writeback
2023-01-07 17:53:48,0.40625,0
2023-01-07 17:53:47,0.40625,0
2023-01-07 17:53:46,0.40625,0
2023-01-07 17:53:45,3.992188,0
2023-01-07 17:53:44,3.34375,0
2023-01-07 17:53:43,0.40625,0
2023-01-07 17:53:42,4.429688,0
2023-01-07 17:53:41,3.410156,0
2023-01-07 17:53:40,0.40625,0
2023-01-07 17:53:39,0.40625,0
2023-01-07 17:53:38,3.691406,0
2023-01-07 17:53:37,1.09375,0
2023-01-07 17:53:36,0.34375,0
2023-01-07 17:53:35,0.34375,0
2023-01-07 17:53:34,0.34375,0
2023-01-07 17:53:33,0.34375,0
2023-01-07 17:53:32,0.34375,0
2023-01-07 17:53:31,0.34375,0
2023-01-07 17:53:30,0.34375,0
2023-01-07 17:53:29,0.34375,0
2023-01-07 17:53:28,0.34375,0
2023-01-07 17:53:27,3.730469,0
2023-01-07 17:53:26,2.0625,0
2023-01-07 17:53:25,0.34375,0
2023-01-07 17:53:24,0.34375,0
2023-01-07 17:53:23,0.078125,0
2023-01-07 17:53:22,0.078125,0
2023-01-07 17:53:21,0.078125,0
2023-01-07 17:53:20,0,0
2023-01-07 17:53:19,0,0
2023-01-07 17:53:18,0,0
2023-01-07 17:53:17,0,0
2023-01-07 17:53:16,0.4375,0
2023-01-07 17:53:15,0.4375,0
2023-01-07 17:53:14,0.4375,0
2023-01-07 17:53:13,0.4375,0
2023-01-07 17:53:12,0.4375,0
2023-01-07 17:53:11,0.4375,0
2023-01-07 17:53:10,0.328125,0
2023-01-07 17:53:09,0.328125,0
2023-01-07 17:53:08,0.328125,0
2023-01-07 17:53:07,0.28125,0
2023-01-07 17:53:06,0.25,0
2023-01-07 17:53:05,0.25,0
2023-01-07 17:53:04,0.25,0
2023-01-07 17:53:03,0.25,0
2023-01-07 17:53:02,0.25,0
2023-01-07 17:53:01,0.25,0
2023-01-07 17:53:00,0.25,0
2023-01-07 17:52:59,0.25,0
2023-01-07 17:52:58,0.25,0
2023-01-07 17:52:57,0.25,0
2023-01-07 17:52:56,0.25,0
2023-01-07 17:52:55,0.25,0
2023-01-07 17:52:54,0.25,0
2023-01-07 17:52:53,0.25,0
2023-01-07 17:52:52,0.21875,0
2023-01-07 17:52:51,0.21875,0
2023-01-07 17:52:50,0.15625,0
2023-01-07 17:52:49,0.15625,0
2023-01-07 17:52:48,0.109375,0
2023-01-07 17:52:47,0.109375,0
2023-01-07 17:52:46,0.09375,0
2023-01-07 17:52:45,0,0
2023-01-07 17:52:44,0.515625,0
2023-01-07 17:52:43,0.515625,0
2023-01-07 17:52:42,0.515625,0
2023-01-07 17:52:41,0.515625,0
2023-01-07 17:52:40,0.515625,0
2023-01-07 17:52:39,0.515625,0
2023-01-07 17:52:38,0.515625,0
2023-01-07 17:52:37,0.515625,0
2023-01-07 17:52:36,0.515625,0
2023-01-07 17:52:35,0.515625,0
2023-01-07 17:52:34,0.375,0
2023-01-07 17:52:33,0.375,0
2023-01-07 17:52:32,0.34375,0
2023-01-07 17:52:31,0.34375,0
2023-01-07 17:52:30,0.34375,0
2023-01-07 17:52:29,0.34375,0
