time,anon,kernel_stack,slab,sock,anon_thp,file
2023-01-07 17:08:34,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:33,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:32,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:31,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:30,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:29,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:28,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:27,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:26,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:25,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:24,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:23,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:22,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:21,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:20,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:19,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:18,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:17,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:16,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:15,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:14,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:13,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:12,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:11,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:10,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:09,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:08,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:07,0.1953125,0.015625,0.41819,0,0,45.4375
2023-01-07 17:08:06,0.1953125,0.015625,0.41819,0,0,45.4375
