time,time
2023-01-08 15:58:21,0
2023-01-08 15:58:20,0
2023-01-08 15:58:19,0
2023-01-08 15:58:18,0
2023-01-08 15:58:17,0
2023-01-08 15:58:16,0
2023-01-08 15:58:15,0
2023-01-08 15:58:14,0
2023-01-08 15:58:13,0
2023-01-08 15:58:12,0
2023-01-08 15:58:11,0
2023-01-08 15:58:10,0
2023-01-08 15:58:09,0
2023-01-08 15:58:08,0
2023-01-08 15:58:07,0
2023-01-08 15:58:06,0
2023-01-08 15:58:05,0
2023-01-08 15:58:04,0
2023-01-08 15:58:03,0
2023-01-08 15:58:02,0
2023-01-08 15:58:01,1.800173
2023-01-08 15:58:00,65.44718
2023-01-08 15:57:59,249.1166
2023-01-08 15:57:58,384.4771
2023-01-08 15:57:57,512.8972
2023-01-08 15:57:56,455.0614
2023-01-08 15:57:55,4.200304
2023-01-08 15:57:54,0
2023-01-08 15:57:53,0
2023-01-08 15:57:52,0
2023-01-08 15:57:51,30.28231
2023-01-08 15:57:50,153.21285
2023-01-08 15:57:49,348.4966
2023-01-08 15:57:48,477.4168
2023-01-08 15:57:47,264.5914
2023-01-08 15:57:46,0
2023-01-08 15:57:45,0
2023-01-08 15:57:44,17.70482
2023-01-08 15:57:43,113.6355
2023-01-08 15:57:42,276.5105
2023-01-08 15:57:41,460.5925
2023-01-08 15:57:40,493.6591
2023-01-08 15:57:39,11.897595
2023-01-08 15:57:38,0
2023-01-08 15:57:37,4.801422
2023-01-08 15:57:36,46.28682
2023-01-08 15:57:35,174.8793
2023-01-08 15:57:34,375.4144
2023-01-08 15:57:33,502.5102
2023-01-08 15:57:32,310.1079
2023-01-08 15:57:31,0
2023-01-08 15:57:30,0
2023-01-08 15:57:29,29.38697
2023-01-08 15:57:28,151.474
2023-01-08 15:57:27,355.0569
2023-01-08 15:57:26,503.1626
2023-01-08 15:57:25,293.9196
2023-01-08 15:57:24,0
2023-01-08 15:57:23,0
2023-01-08 15:57:22,3.598331
2023-01-08 15:57:21,67.7825
2023-01-08 15:57:20,235.1822
2023-01-08 15:57:19,400.2584
2023-01-08 15:57:18,422.2753
2023-01-08 15:57:17,32.90325
2023-01-08 15:57:16,0
2023-01-08 15:57:15,10.194984
2023-01-08 15:57:14,98.49229
2023-01-08 15:57:13,290.0656
2023-01-08 15:57:12,446.6283
