time,anon,kernel_stack,slab,sock,anon_thp,file
2023-01-08 15:58:21,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:20,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:19,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:18,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:17,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:16,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:15,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:14,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:13,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:12,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:11,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:10,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:09,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:08,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:07,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:06,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:05,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:04,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:03,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:02,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:01,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:58:00,0.2460938,0.015625,10.361855,0,0,113.49219
2023-01-08 15:57:59,156.39453,0.375,25.26635,0,36,113.52344
2023-01-08 15:57:58,254.207,71.39062,105.41972,0,36,114.54688
2023-01-08 15:57:57,169.8555,30.625,83.22644,0,36,115.625
2023-01-08 15:57:56,124.30469,21.51562,67.73598,0,30,114.37891
2023-01-08 15:57:55,14.179688,0.3125,10.557762,0,4,109.80078
2023-01-08 15:57:54,0.2460938,0.015625,10.338516,0,0,109.76953
2023-01-08 15:57:53,0.2460938,0.015625,10.338516,0,0,109.76953
2023-01-08 15:57:52,0.2460938,0.015625,10.338516,0,0,109.76953
2023-01-08 15:57:51,0.2460938,0.015625,10.338516,0,0,109.76953
2023-01-08 15:57:50,0.2460938,0.015625,10.338516,0,0,109.76953
2023-01-08 15:57:49,252.9531,69.25,104.13647,0,30,110.91016
2023-01-08 15:57:48,160.92188,34.92188,85.55708,0,30,112.4375
2023-01-08 15:57:47,81.67578,11.515625,45.67654,0,26,107.92578
2023-01-08 15:57:46,0.2460938,0.015625,10.310661,0,0,102.78516
2023-01-08 15:57:45,0.2460938,0.015625,10.310661,0,0,102.78516
2023-01-08 15:57:44,0.2460938,0.015625,10.310661,0,0,102.78516
2023-01-08 15:57:43,0.2460938,0.015625,10.310661,0,0,102.78516
2023-01-08 15:57:42,198.6602,26.35938,78.1384,0,18,102.81641
2023-01-08 15:57:41,241.5234,71.09375,105.23706,0,18,103.41406
2023-01-08 15:57:40,124.25391,23.21875,78.48413,0,16,106.58203
2023-01-08 15:57:39,26.83203,0.78125,11.787628,0,10,99.20703
2023-01-08 15:57:38,0.2460938,0.015625,10.286194,0,0,99.06641
2023-01-08 15:57:37,0.2460938,0.015625,10.286194,0,0,99.06641
2023-01-08 15:57:36,0.2460938,0.015625,10.286194,0,0,99.06641
2023-01-08 15:57:35,156.64844,0.359375,30.30647,0,18,99.09766
2023-01-08 15:57:34,270.832,80.0625,110.00043,0,18,100.44922
2023-01-08 15:57:33,168.7031,39.48438,87.96805,0,18,102
2023-01-08 15:57:32,81.17578,14.515625,49.83364,0,16,98.14453
2023-01-08 15:57:31,0.2460938,0.015625,10.267937,0,0,96.67578
2023-01-08 15:57:30,0.2460938,0.015625,10.267937,0,0,96.67578
2023-01-08 15:57:29,0.2460938,0.015625,10.267937,0,0,96.67578
2023-01-08 15:57:28,0.2460938,0.015625,10.267937,0,0,96.67578
2023-01-08 15:57:27,259.0703,75.09375,107.18379,0,16,97.76953
2023-01-08 15:57:26,157.40234,36.21875,86.19825,0,16,99.78906
2023-01-08 15:57:25,87.12109,13.890625,50.75731,0,16,96.58203
2023-01-08 15:57:24,0.2460938,0.015625,10.247986,0,0,90.78516
2023-01-08 15:57:23,0.2460938,0.015625,10.247986,0,0,90.78516
2023-01-08 15:57:22,0.2460938,0.015625,10.247986,0,0,90.78516
2023-01-08 15:57:21,0.2460938,0.015625,10.247986,0,0,90.78516
2023-01-08 15:57:20,156.90234,0.375,29.16658,0,16,90.81641
2023-01-08 15:57:19,271.2383,87.51562,114.15762,0,16,91.52734
2023-01-08 15:57:18,77.52344,4.203125,68.7077,0,16,95.13281
2023-01-08 15:57:17,36.40234,1.765625,15.940979,0,12,87.41797
2023-01-08 15:57:16,0.2460938,0.015625,10.236504,0,0,88.13672
2023-01-08 15:57:15,0.2460938,0.015625,10.236504,0,0,88.13672
2023-01-08 15:57:14,0.2460938,0.015625,10.236504,0,0,88.13672
2023-01-08 15:57:13,193.3867,26.32812,58.55849,0,16,88.66797
2023-01-08 15:57:12,229.543,66.0625,102.43707,0,16,88.98438
2023-01-08 15:57:11,90.62891,18.34375,69.97923,0,16,90.85547
2023-01-08 15:57:10,0.2460938,0.015625,10.21373,0,0,83.63281
2023-01-08 15:57:09,0.2460938,0.015625,10.21373,0,0,83.63281
