time,anon,kernel_stack,slab,sock,anon_thp,file
2023-01-07 17:32:58,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:57,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:56,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:55,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:54,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:53,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:52,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:51,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:50,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:49,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:48,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:47,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:46,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:45,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:44,0.2265625,0.015625,0.4404907,0,0,47.94141
2023-01-07 17:32:43,2102.262,0.03125,0.5498123,0,12,47.97266
2023-01-07 17:32:42,1946.379,2.328125,1.764549,0,170,47.79297
2023-01-07 17:32:41,562.832,1.484375,1.3033752,0,160,47.79297
2023-01-07 17:32:40,0.2148438,0.015625,0.4403,0,0,43.79688
2023-01-07 17:32:39,0.2148438,0.015625,0.4403,0,0,43.79688
2023-01-07 17:32:38,0.203125,0.015625,0.4403,0,0,43.79688
2023-01-07 17:32:37,1000.7031,0.03125,0.5578918,0,2,42.13281
2023-01-07 17:32:36,2705.793,2.671875,1.951378,0,162,28.21875
2023-01-07 17:32:35,1501.7891,2.59375,1.908409,0,162,41.09375
2023-01-07 17:32:34,13.425781,0.3125,0.6535568,0,4,41.05859
2023-01-07 17:32:33,0.2304688,0.015625,0.4401093,0,0,39.84375
2023-01-07 17:32:32,0.2304688,0.015625,0.4401093,0,0,39.84375
2023-01-07 17:32:31,2806.176,1.515625,1.3454819,0,158,39.80078
2023-01-07 17:32:30,998.2656,1.140625,1.1160431,0,156,41.09375
2023-01-07 17:32:29,0.2304688,0.015625,0.4399185,0,0,41.0625
2023-01-07 17:32:28,0.2304688,0.015625,0.4399185,0,0,41.0625
2023-01-07 17:32:27,2577.16,1.84375,1.4988022,0,158,41.09375
2023-01-07 17:32:26,562.375,1,1.0393372,0,156,41.09375
2023-01-07 17:32:25,0.2304688,0.015625,0.4397278,0,0,39.39453
2023-01-07 17:32:24,0.2304688,0.015625,0.4397278,0,0,39.39453
2023-01-07 17:32:23,0.2304688,0.015625,0.4397278,0,0,39.39453
2023-01-07 17:32:22,2544.16,1.734375,1.4406357,0,162,39.24609
2023-01-07 17:32:21,1800.551,1.5,1.3125687,0,160,39.24609
2023-01-07 17:32:20,509.5547,0.953125,1.0135727,0,160,40.55469
2023-01-07 17:32:19,0.2265625,0.015625,0.439537,0,0,33.72656
2023-01-07 17:32:18,0.2265625,0.015625,0.439537,0,0,33.72656
2023-01-07 17:32:17,0.2265625,0.015625,0.439537,0,0,33.72656
2023-01-07 17:32:16,2129.801,1.484375,1.3016434,0,160,28.67578
2023-01-07 17:32:15,511.2305,0.953125,1.0128479,0,154,40.98438
2023-01-07 17:32:14,0.2304688,0.015625,0.4393463,0,0,39.26172
2023-01-07 17:32:13,0.2304688,0.015625,0.4393463,0,0,39.26172
2023-01-07 17:32:12,2955.773,1.5625,1.3446198,0,126,39.11328
2023-01-07 17:32:11,1052.7812,1.1875,1.1413803,0,114,41.18359
2023-01-07 17:32:10,0.2304688,0.015625,0.4391556,0,0,35.61719
2023-01-07 17:32:09,0.2304688,0.015625,0.4391556,0,0,35.61719
2023-01-07 17:32:08,2307.531,0.03125,0.556427,0,2,35.64844
2023-01-07 17:32:07,1659.4844,1.546875,1.3357544,0,96,31.26562
2023-01-07 17:32:06,46.57422,0.515625,0.7742996,0,34,45.15625
2023-01-07 17:32:05,0.2148438,0.015625,0.4389648,0,0,42.26172
2023-01-07 17:32:04,0.1992188,0.015625,0.4389648,0,0,42.26172
2023-01-07 17:32:03,1962.941,0.03125,0.5485535,0,26,42.29297
2023-01-07 17:32:02,1665.3281,1.578125,1.3541565,0,62,41.66406
2023-01-07 17:32:01,0.25,0.015625,0.4387741,0,0,44.03125
2023-01-07 17:32:00,0.25,0.015625,0.4387741,0,0,44.03125
2023-01-07 17:31:59,0.25,0.015625,0.4387741,0,0,44.03125
2023-01-07 17:31:58,2478.766,1.859375,1.5071259,0,40,43.90625
2023-01-07 17:31:57,1091.3867,1.46875,1.2946472,0,26,43.90625
2023-01-07 17:31:56,0.2226562,0.015625,0.4380188,0,0,15.5625
2023-01-07 17:31:55,0.2226562,0.015625,0.4380188,0,0,15.5625
2023-01-07 17:31:54,0.2226562,0.015625,0.4380188,0,0,15.5625
2023-01-07 17:31:53,0.2226562,0.015625,0.4380188,0,0,15.5625
2023-01-07 17:31:52,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:51,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:50,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:49,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:48,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:47,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:46,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:45,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:44,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:43,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:42,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:41,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:40,0.1953125,0.015625,0.4380188,0,0,14.539062
2023-01-07 17:31:39,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:38,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:37,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:36,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:35,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:34,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:33,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:32,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:31,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:30,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:29,0.1953125,0.015625,0.4380188,0,0,15.28125
2023-01-07 17:31:28,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:27,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:26,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:25,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:24,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:23,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:22,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:21,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:20,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:19,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:18,0.1953125,0.015625,0.4380188,0,0,15.53125
2023-01-07 17:31:17,0.1953125,0.015625,0.4380188,0,0,15.53125
