time,utilization
2023-01-07 16:54:59,36
2023-01-07 16:54:58,36
2023-01-07 16:54:57,36
2023-01-07 16:54:56,36
2023-01-07 16:54:55,36
2023-01-07 16:54:54,35
2023-01-07 16:54:53,35
2023-01-07 16:54:52,35
2023-01-07 16:54:51,35
2023-01-07 16:54:50,35
2023-01-07 16:54:49,36
2023-01-07 16:54:48,36
2023-01-07 16:54:47,36
2023-01-07 16:54:46,35
2023-01-07 16:54:45,35
2023-01-07 16:54:44,35
2023-01-07 16:54:43,36
2023-01-07 16:54:42,36
2023-01-07 16:54:41,35
2023-01-07 16:54:40,35
2023-01-07 16:54:39,35
2023-01-07 16:54:38,35
2023-01-07 16:54:37,35
2023-01-07 16:54:36,34
2023-01-07 16:54:35,34
2023-01-07 16:54:34,33
2023-01-07 16:54:33,33
2023-01-07 16:54:32,33
2023-01-07 16:54:31,32
2023-01-07 16:54:30,32
2023-01-07 16:54:29,30
2023-01-07 16:54:28,29
2023-01-07 16:54:27,23
2023-01-07 16:54:26,0
2023-01-07 16:54:25,0
2023-01-07 16:54:24,0
2023-01-07 16:54:23,0
2023-01-07 16:54:22,0
2023-01-07 16:54:21,0
2023-01-07 16:54:20,0
2023-01-07 16:54:19,0
2023-01-07 16:54:18,0
2023-01-07 16:54:17,0
2023-01-07 16:54:16,0
2023-01-07 16:54:15,0
2023-01-07 16:54:14,0
2023-01-07 16:54:13,0
2023-01-07 16:54:12,0
2023-01-07 16:54:11,0
2023-01-07 16:54:10,0
2023-01-07 16:54:09,0
2023-01-07 16:54:08,0
