time,anon,kernel_stack,slab,sock,anon_thp,file
2023-01-09 16:57:10,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:57:09,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:57:08,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:57:07,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:57:06,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:57:05,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:57:04,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:57:03,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:57:02,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:57:01,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:57:00,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:59,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:58,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:57,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:56,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:55,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:54,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:53,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:52,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:51,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:50,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:49,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:48,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:47,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:46,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:45,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:44,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:43,0.0117188,0.015625,0.4232788,0,0,14.667969
2023-01-09 16:56:42,0.0117188,0.015625,0.4232788,0,0,18.66797
2023-01-09 16:56:41,0.0117188,0.015625,0.4232788,0,0,37.16797
2023-01-09 16:56:40,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:39,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:38,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:37,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:36,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:35,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:34,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:33,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:32,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:31,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:30,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:29,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:28,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:27,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:26,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:25,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:24,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:23,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:22,0.203125,0.015625,0.4232788,0,0,39.08203
2023-01-09 16:56:21,0.203125,0.015625,0.4232788,0,0,40.35938
2023-01-09 16:56:20,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:19,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:18,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:17,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:16,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:15,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:14,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:13,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:12,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:11,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:10,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:09,0.2148438,0.015625,0.4232788,0,0,42.26172
2023-01-09 16:56:08,0.2148438,0.015625,0.4232788,0,0,42.26172
