time,anon,kernel_stack,slab,sock,anon_thp,file
2023-01-07 17:39:06,0.1953125,0.015625,0.4412537,0,0,44.12891
2023-01-07 17:39:05,0.1953125,0.015625,0.4412537,0,0,44.12891
2023-01-07 17:39:04,3201.484,0.03125,0.7294235,0,20,42.49609
2023-01-07 17:39:03,4274.578,1.59375,1.3789368,0,24,40.39844
2023-01-07 17:39:02,4279.637,2.78125,2.015564,0,24,39.75391
2023-01-07 17:39:01,4279.988,2.96875,2.113251,0,24,34.21094
2023-01-07 17:39:00,4279.461,2.9375,2.095016,0,24,34.20703
2023-01-07 17:38:59,4260.539,2.765625,2.002563,0,24,34.08594
2023-01-07 17:38:58,4147.051,2.6875,2.002953,0,24,34.57812
2023-01-07 17:38:57,3941.703,2.484375,1.933434,0,22,34.57812
2023-01-07 17:38:56,4132.191,2.4375,1.899277,0,24,34.57812
2023-01-07 17:38:55,4244.973,2.421875,1.814362,0,24,34.57812
2023-01-07 17:38:54,3940.164,2.1875,1.812035,0,18,34.57812
2023-01-07 17:38:53,3475.539,2.046875,1.753128,0,16,34.57812
2023-01-07 17:38:52,4242.371,1.96875,1.5683289,0,20,34.54688
2023-01-07 17:38:51,4011.453,1.890625,1.526474,0,20,30.17188
2023-01-07 17:38:50,3749.195,1.734375,1.4415512,0,18,30.17188
2023-01-07 17:38:49,2675.633,1.5625,1.3480988,0,10,28.96094
2023-01-07 17:38:48,1517.5859,1.390625,1.2539673,0,6,14.359375
2023-01-07 17:38:47,39.96484,0.5625,0.8028641,0,6,45.24219
2023-01-07 17:38:46,0.1953125,0.015625,0.4410629,0,0,42.46094
2023-01-07 17:38:45,0.1953125,0.015625,0.4410629,0,0,42.46094
2023-01-07 17:38:44,0.1953125,0.015625,0.4410629,0,0,42.46094
2023-01-07 17:38:43,0.1953125,0.015625,0.4410629,0,0,42.46094
2023-01-07 17:38:42,0.1953125,0.015625,0.4410629,0,0,42.46094
2023-01-07 17:38:41,0.1953125,0.015625,0.4410629,0,0,42.46094
2023-01-07 17:38:40,0.1953125,0.015625,0.4410629,0,0,42.46094
2023-01-07 17:38:39,0.1953125,0.015625,0.4410629,0,0,42.46094
2023-01-07 17:38:38,3293.359,0.03125,0.5769043,0,2,42.47656
2023-01-07 17:38:37,4275.602,2.0625,1.634285,0,6,40.45703
2023-01-07 17:38:36,4276.234,2.25,1.751656,0,6,40.45703
2023-01-07 17:38:35,4278.672,3,2.129402,0,6,29.94922
2023-01-07 17:38:34,4278.125,2.921875,2.087402,0,6,29.94922
