time,time
2023-01-07 17:39:32,0
2023-01-07 17:39:31,0
2023-01-07 17:39:30,0
2023-01-07 17:39:29,0
2023-01-07 17:39:28,0
2023-01-07 17:39:27,2.170723
2023-01-07 17:39:26,5.829277
2023-01-07 17:39:25,1.3560835
2023-01-07 17:39:24,4.734302
2023-01-07 17:39:23,2.909614
2023-01-07 17:39:22,0
2023-01-07 17:39:21,1.899534
2023-01-07 17:39:20,5.100466
2023-01-07 17:39:19,0.5453687
2023-01-07 17:39:18,1.727349
2023-01-07 17:39:17,0.9987172
2023-01-07 17:39:16,0.7285647
2023-01-07 17:39:15,0.8134108
2023-01-07 17:39:14,2.729288
2023-01-07 17:39:13,1.4573017
2023-01-07 17:39:12,0
2023-01-07 17:39:11,1.0937005
2023-01-07 17:39:10,2.906299
2023-01-07 17:39:09,0
2023-01-07 17:39:08,0
2023-01-07 17:39:07,0
2023-01-07 17:39:06,0.2713018
2023-01-07 17:39:05,2.89963
2023-01-07 17:39:04,6.649053
2023-01-07 17:39:03,35.13188
2023-01-07 17:39:02,86.59181
2023-01-07 17:39:01,1.72873
2023-01-07 17:39:00,0.7275983
2023-01-07 17:38:59,0
2023-01-07 17:38:58,0
2023-01-07 17:38:57,0
2023-01-07 17:38:56,0
2023-01-07 17:38:55,0
2023-01-07 17:38:54,0
2023-01-07 17:38:53,4.083381
2023-01-07 17:38:52,10.916619
2023-01-07 17:38:51,0.2718451
2023-01-07 17:38:50,3.169234
2023-01-07 17:38:49,7.916384
2023-01-07 17:38:48,5.273512
2023-01-07 17:38:47,4.369025
2023-01-07 17:38:46,0
2023-01-07 17:38:45,0
2023-01-07 17:38:44,0
2023-01-07 17:38:43,0
2023-01-07 17:38:42,0
2023-01-07 17:38:41,0
2023-01-07 17:38:40,0
2023-01-07 17:38:39,0.6662835
2023-01-07 17:38:38,1.3337165
2023-01-07 17:38:37,2.169878
2023-01-07 17:38:36,5.830122
2023-01-07 17:38:35,0
2023-01-07 17:38:34,0
2023-01-07 17:38:33,0.5424934
2023-01-07 17:38:32,1.4575066
2023-01-07 17:38:31,0
2023-01-07 17:38:30,0.2784503
2023-01-07 17:38:29,6.164396
2023-01-07 17:38:28,14.557154
2023-01-07 17:38:27,2.769116
2023-01-07 17:38:26,7.773309
2023-01-07 17:38:25,2.0003
2023-01-07 17:38:24,1.4572753
2023-01-07 17:38:23,0
2023-01-07 17:38:22,1.6272671
2023-01-07 17:38:21,4.372733
2023-01-07 17:38:20,2.485552
2023-01-07 17:38:19,20.91641
2023-01-07 17:38:18,49.39288
2023-01-07 17:38:17,35.20516
2023-01-07 17:38:16,36.84422
2023-01-07 17:38:15,44.15578
2023-01-07 17:38:14,0
2023-01-07 17:38:13,0
2023-01-07 17:38:12,0
2023-01-07 17:38:11,0
2023-01-07 17:38:10,0
2023-01-07 17:38:09,0
2023-01-07 17:38:08,7.259536
2023-01-07 17:38:07,69.8001
2023-01-07 17:38:06,123.94037
2023-01-07 17:38:05,4.610034
2023-01-07 17:38:04,12.389966
2023-01-07 17:38:03,0.2724749
2023-01-07 17:38:02,10.502494
2023-01-07 17:38:01,28.39609
2023-01-07 17:38:00,7.72862
2023-01-07 17:37:59,5.100321
2023-01-07 17:37:58,0
2023-01-07 17:37:57,0
2023-01-07 17:37:56,2.982005
2023-01-07 17:37:55,8.560872
2023-01-07 17:37:54,1.4571234
2023-01-07 17:37:53,8.953875
2023-01-07 17:37:52,24.04612
2023-01-07 17:37:51,0
2023-01-07 17:37:50,0
2023-01-07 17:37:49,0
2023-01-07 17:37:48,0
2023-01-07 17:37:47,0
2023-01-07 17:37:46,0.5436843
2023-01-07 17:37:45,1.4563157
2023-01-07 17:37:44,0
2023-01-07 17:37:43,0
2023-01-07 17:37:42,17.20242
2023-01-07 17:37:41,52.96492
2023-01-07 17:37:40,44.59235
2023-01-07 17:37:39,69.24032
2023-01-07 17:37:38,54.28831
2023-01-07 17:37:37,121.81861
2023-01-07 17:37:36,83.12244
2023-01-07 17:37:35,218.232
2023-01-07 17:37:34,188.0779
